age,income,credit_score,website_visits,email_opens,property_views,contact_attempts,time_on_site_minutes,inquiry_submitted,financing_pre_approved,budget_disclosed,location_preference_set,lead_score
61,386093,519,27,16,10,4,40,0,0,1,1,Medium
57,465716,399,15,10,9,1,43,1,0,0,0,Low
69,160223,428,13,9,8,0,30,1,0,1,1,Medium
45,296100,518,19,19,6,2,43,0,0,1,0,Low
66,233161,776,27,12,9,3,47,0,1,1,0,Medium
48,380933,757,19,16,17,3,56,0,1,0,1,Medium
46,381595,321,19,15,6,4,44,0,0,0,1,Low
53,147782,628,11,5,8,4,32,1,0,1,1,Medium
39,294509,779,27,19,13,6,49,0,1,0,1,Medium
67,364348,638,20,19,9,2,40,1,0,1,0,Medium
39,428216,478,16,10,7,8,46,0,1,1,1,Medium
58,349216,720,23,16,20,4,38,0,0,0,0,Low
47,82499,781,21,14,9,4,29,1,1,0,0,Medium
30,287023,348,16,7,7,1,28,0,1,0,0,Medium
56,361355,329,23,18,9,2,36,0,1,1,0,Medium
29,173979,384,14,9,14,2,38,1,1,1,1,Medium
41,178408,801,24,17,9,3,38,1,1,0,1,High
63,377364,845,24,19,13,4,39,1,1,0,1,High
43,385991,628,26,16,17,1,45,0,0,1,0,Medium
40,213403,733,17,13,10,4,40,0,1,1,0,Medium
51,401603,548,21,19,11,3,47,1,0,0,0,Medium
49,369899,433,27,11,12,3,40,0,0,1,1,Medium
56,360927,664,19,19,15,2,42,1,0,1,0,Medium
64,231023,724,15,15,8,2,34,0,0,0,0,Low
32,213581,714,17,17,12,4,27,0,1,1,0,Medium
52,419995,811,34,11,17,9,53,1,1,0,0,High
69,298616,684,15,12,13,3,41,1,0,1,1,Medium
60,445596,687,21,14,12,2,64,1,1,0,0,Medium
57,395296,748,18,15,21,5,53,1,1,1,1,High
51,188352,602,15,17,2,3,38,1,1,0,1,Medium
44,182931,398,13,10,5,2,22,0,1,0,0,Low
40,260413,605,25,24,20,4,46,0,1,0,1,Medium
33,471618,341,21,17,11,4,40,0,0,1,1,Medium
36,169334,767,16,11,10,6,29,0,1,1,0,Medium
52,434282,739,22,15,10,3,56,0,1,0,1,Medium
64,176626,626,15,11,8,3,37,0,1,0,0,Medium
58,37008,332,7,1,2,0,10,0,0,1,0,Low
58,379995,711,28,18,8,3,48,0,1,1,1,Medium
36,110799,413,9,6,11,3,27,1,0,1,1,Medium
50,308382,807,20,15,11,6,45,1,1,0,0,Medium
64,265018,355,17,17,4,0,35,0,0,0,1,Low
47,309297,651,22,9,9,3,48,0,0,1,0,Medium
65,89353,628,10,12,13,2,15,0,1,1,0,Low
23,82092,845,15,12,8,1,36,0,0,0,1,Medium
41,273907,569,18,16,9,4,43,1,0,1,1,Medium
36,204224,495,16,17,5,0,42,0,0,0,1,Medium
25,79104,712,15,16,6,2,31,0,1,0,1,Medium
43,185355,378,12,5,4,1,30,1,1,0,1,Medium
59,469645,382,27,8,14,7,38,1,0,0,0,Medium
44,249606,436,19,13,2,3,28,1,1,0,1,Medium
47,478173,838,43,22,13,2,56,0,0,0,1,Medium
32,58887,605,16,7,4,2,27,0,0,1,0,Low
49,469388,610,34,13,12,3,60,0,0,1,1,Medium
23,296499,687,23,17,10,1,41,1,0,1,1,Medium
29,325845,848,21,15,18,4,41,1,0,1,1,High
50,202606,805,18,21,6,2,33,1,1,1,0,High
32,281420,687,21,17,11,4,46,0,0,1,1,Medium
58,101442,592,7,10,7,1,28,0,1,0,0,Low
39,484490,478,22,19,15,1,48,1,0,0,1,Medium
35,42279,728,19,11,2,2,23,1,1,0,1,Medium
31,204563,823,31,17,11,3,43,0,1,0,0,High
56,150738,611,16,10,5,2,29,0,0,0,1,Low
30,499363,379,24,13,9,5,43,0,1,1,0,Medium
56,169333,313,15,7,4,2,16,0,1,0,0,Low
32,165546,353,11,5,5,1,27,0,1,0,0,Low
65,121414,746,11,12,8,3,36,1,0,0,0,Low
33,320534,364,12,14,15,2,36,0,0,1,0,Low
24,450141,671,25,17,12,7,39,0,0,0,0,Low
60,374318,802,20,10,15,5,62,0,1,0,0,Medium
35,482267,395,20,17,11,4,43,0,0,0,0,Low
49,250079,832,16,21,6,3,49,1,1,0,1,High
32,34787,559,8,6,7,3,28,1,1,0,1,Medium
60,272951,547,21,16,7,6,30,0,1,0,0,Medium
46,234470,426,14,6,7,4,30,1,0,1,0,Medium
42,219249,798,9,6,9,4,39,0,0,1,0,Medium
31,335868,345,10,15,10,2,39,0,0,0,1,Low
64,40663,567,7,8,4,3,16,1,1,1,0,Low
36,439336,841,32,15,12,4,59,0,1,1,0,High
40,183812,393,6,11,8,0,25,0,0,0,0,Low
69,163107,615,16,6,3,2,23,1,1,0,1,Medium
43,130271,370,11,6,5,0,23,0,0,0,1,Low
42,480659,748,29,23,16,5,48,1,0,1,0,Medium
65,97388,666,13,11,7,1,30,0,1,0,1,Medium
53,82335,709,14,4,9,4,24,0,0,0,0,Low
44,73315,390,6,5,4,3,17,0,0,0,1,Low
34,487381,808,32,23,22,3,48,0,1,1,0,Medium
26,397066,827,28,16,12,4,46,0,0,1,0,Medium
25,338771,409,19,12,8,1,36,0,0,1,0,Low
49,431519,388,13,9,9,2,41,0,0,1,0,Medium
35,79334,571,12,8,7,2,33,0,0,0,1,Low
29,216964,546,14,12,5,3,39,0,0,0,0,Low
30,222268,660,20,8,10,4,43,1,1,0,0,Medium
56,357844,677,22,18,8,5,55,0,1,1,0,Medium
58,69726,505,7,4,5,1,30,0,0,0,0,Low
42,236823,644,14,11,18,1,30,1,1,0,1,High
39,210678,754,27,12,15,2,32,1,1,0,0,Medium
54,278045,366,21,10,5,3,30,0,1,0,0,Low
29,322838,342,12,12,8,2,33,0,1,0,0,Medium
38,192325,528,9,10,6,0,41,0,1,0,0,Medium
64,185302,743,9,11,8,2,31,0,0,0,1,Low
52,215046,533,23,3,10,6,28,1,0,0,1,Medium
55,355689,498,23,10,9,4,34,0,0,1,0,Medium
27,440141,796,31,26,18,6,50,0,1,0,0,High
43,298177,331,19,8,7,0,31,0,1,0,1,Medium
35,92461,563,15,14,7,4,23,0,1,0,0,Low
24,294809,412,13,10,3,3,30,0,1,0,0,Low
33,319169,758,34,14,15,4,56,0,1,0,0,Medium
57,446749,575,29,11,11,3,44,1,0,0,1,Medium
33,469113,445,20,13,12,4,36,0,1,0,1,Medium
66,369805,656,29,26,7,3,51,1,1,1,1,High
23,412617,305,22,13,13,3,36,1,1,0,0,Medium
23,313142,639,19,11,7,6,28,1,0,1,0,Medium
36,353392,793,28,15,10,5,37,0,1,1,0,Medium
44,134493,407,7,6,2,0,35,0,0,0,1,Low
50,315201,370,15,15,6,1,33,1,1,1,0,Medium
38,109244,639,10,15,7,3,23,1,1,1,1,Medium
53,244680,399,20,8,6,3,25,1,0,0,1,Medium
28,231703,626,20,10,4,3,33,1,1,1,1,Medium
51,389175,332,10,16,12,7,33,0,0,0,0,Low
49,404857,442,19,12,11,3,34,1,0,0,1,Medium
35,135887,543,14,7,7,3,31,0,0,0,0,Low
65,97173,516,10,8,10,1,26,0,0,1,0,Low
51,241278,733,23,13,10,3,39,1,1,0,1,Medium
38,68734,353,5,10,6,2,19,0,0,0,0,Low
53,92072,450,13,8,5,2,27,0,0,0,1,Low
67,487391,354,10,10,12,2,43,0,0,1,1,Medium
27,264046,816,22,14,8,2,47,0,1,1,0,Medium
45,224855,747,26,12,9,9,38,1,0,1,1,Medium
27,386338,334,14,18,5,4,39,0,1,0,1,Medium
48,231811,418,17,9,3,1,17,1,1,1,1,High
39,248126,496,20,7,7,2,35,0,0,0,1,Low
45,474258,813,40,16,16,4,53,0,0,1,0,Medium
58,213429,721,24,14,18,4,43,1,0,0,0,Medium
45,169741,816,25,14,14,3,28,0,0,0,1,Medium
59,143272,438,5,5,5,2,29,1,0,0,0,Low
55,97902,343,10,10,8,0,15,0,1,0,0,Low
61,414391,518,17,16,12,1,47,0,1,0,1,Medium
68,442126,557,25,13,5,1,32,0,1,1,1,Medium
36,86959,812,12,11,6,4,29,0,1,0,0,Medium
32,126623,676,16,10,9,1,32,1,1,0,1,Medium
43,161438,588,14,14,11,2,29,1,1,1,0,Medium
45,78415,769,15,11,4,1,32,0,0,0,1,Low
22,154716,402,9,8,9,2,18,1,0,0,0,Medium
39,413353,448,18,15,3,2,51,1,0,0,1,Medium
65,39907,383,4,1,2,2,12,0,1,1,0,Low
33,387969,325,12,12,12,1,30,1,1,1,1,High
64,62780,474,10,8,5,2,23,1,1,0,1,Low
49,481095,721,22,23,17,6,50,0,0,1,1,Medium
61,65085,645,18,11,4,0,22,1,1,0,0,Medium
28,488715,601,29,13,18,5,49,1,1,0,1,Medium
44,312570,597,11,23,10,4,43,0,1,1,1,Medium
42,471413,434,22,17,9,5,39,0,1,0,0,Low
55,299629,354,13,9,7,3,32,1,0,0,1,Medium
32,341671,355,12,9,3,0,23,0,1,0,0,Low
43,487816,673,22,23,19,7,39,0,1,0,0,Medium
63,416748,638,31,16,14,2,55,0,1,1,1,Medium
56,259632,756,20,11,18,8,40,1,1,1,1,High
50,286216,654,15,21,8,3,38,1,0,0,0,Medium
63,276209,431,23,11,12,4,31,1,1,0,0,Medium
49,121005,792,31,12,7,2,30,0,1,1,1,Medium
39,491964,409,28,17,8,3,49,0,1,1,0,Medium
35,88528,425,8,3,10,0,17,1,1,0,0,Medium
39,150631,595,13,9,7,3,36,1,1,0,0,Medium
49,319943,478,19,17,13,2,29,0,0,0,1,Medium
45,283786,496,8,10,10,5,32,1,1,1,1,Medium
29,469555,400,15,10,11,3,44,0,0,0,0,Low
63,439303,482,18,14,10,3,40,0,0,0,0,Low
66,430662,308,27,14,7,1,28,0,1,1,1,Medium
29,211532,712,19,13,10,2,30,0,1,0,1,Medium
25,386961,403,11,17,13,3,47,0,0,0,1,Low
48,350404,425,15,9,13,3,24,0,1,1,0,Medium
57,175949,845,14,15,4,3,43,1,1,0,0,Medium
26,289673,569,15,12,9,3,29,0,1,0,0,Medium
54,447939,765,29,14,12,6,56,0,1,0,0,Medium
55,305087,417,16,8,6,1,27,0,1,0,0,Medium
51,433522,391,11,8,20,3,39,0,0,0,1,Low
29,197856,784,11,19,13,1,43,1,1,0,1,High
60,413545,386,24,15,10,5,36,1,1,0,0,Medium
68,181527,533,12,5,5,4,34,1,0,0,1,Low
47,251099,423,12,15,4,4,42,1,1,1,1,Medium
58,232520,502,11,11,6,2,30,0,0,0,0,Low
55,453190,331,22,17,10,3,45,1,0,0,1,Medium
28,57371,656,15,13,6,6,35,1,1,1,1,Medium
61,128746,762,17,14,4,3,42,1,0,1,1,Medium
49,131248,393,10,9,8,0,26,0,0,0,0,Low
60,427152,821,21,14,10,6,45,0,0,0,1,Medium
60,194238,707,20,9,12,3,39,1,0,0,0,Medium
49,317871,399,22,8,6,2,25,0,0,0,1,Medium
35,144000,543,14,4,5,2,32,0,0,0,1,Low
59,93969,357,12,2,2,2,19,0,0,1,0,Low
25,451584,656,22,21,13,3,49,1,0,0,0,Medium
63,98531,790,15,9,9,4,36,0,0,0,0,Low
39,69097,619,13,7,3,0,35,0,0,0,1,Low
65,196056,318,13,10,3,1,17,0,1,0,1,Low
69,80859,656,18,14,3,0,33,0,0,0,1,Low
46,467507,416,23,18,7,2,37,0,0,1,0,Medium
28,226300,435,14,8,6,0,27,1,1,0,0,Medium
59,183222,595,17,15,12,4,43,0,1,0,1,Medium
49,445277,824,27,17,9,5,62,0,1,1,0,Medium
26,452394,400,24,21,8,3,39,0,1,0,0,Medium
24,261944,679,16,15,9,1,47,0,0,0,1,Low
65,86790,454,14,11,4,4,18,1,0,0,0,Low
52,357840,404,19,12,12,6,30,1,1,0,1,Medium
68,307792,825,24,9,18,4,38,1,1,0,0,High
63,91779,427,9,8,5,1,18,0,1,1,0,Low
41,136371,700,19,10,8,2,40,0,0,0,0,Low
40,328816,828,28,11,13,3,36,0,1,0,0,Medium
69,361253,849,14,21,11,3,51,1,0,0,0,Medium
32,483737,423,18,15,13,2,45,1,1,1,1,Medium
61,64593,659,10,15,5,4,14,0,0,0,1,Low
24,437002,363,24,7,12,7,35,1,1,1,1,Medium
44,301959,401,15,6,8,3,40,0,1,1,0,Medium
28,445182,576,17,13,17,2,52,0,0,0,1,Medium
44,437010,526,26,14,17,4,55,0,0,1,0,Medium
28,192495,322,12,11,6,2,21,1,1,0,1,Medium
67,313446,363,15,15,1,1,36,0,0,1,1,Low
55,222136,456,12,15,10,6,20,0,1,1,1,Medium
63,247872,689,10,17,6,2,34,1,1,0,0,Medium
40,377284,448,17,17,8,3,33,0,1,0,0,Medium
30,188907,662,23,15,7,3,42,1,1,0,1,Medium
69,365500,763,24,23,7,5,48,0,1,0,1,Medium
39,79282,698,27,10,5,3,35,0,1,0,1,Low
62,158451,704,12,9,8,1,35,0,1,0,1,Medium
69,413491,431,30,15,11,3,30,0,1,0,1,Medium
66,213786,496,15,8,9,1,31,1,1,0,1,Medium
63,228107,334,19,7,6,0,26,0,1,1,1,Medium
46,53814,719,12,8,8,2,37,0,1,1,0,Low
35,185161,676,13,11,12,2,27,1,1,0,1,Medium
65,496378,698,16,14,17,3,62,0,1,0,1,Medium
46,479047,519,25,19,12,4,51,1,1,0,0,Medium
40,455962,816,37,17,16,5,56,0,0,1,1,Medium
60,111673,641,18,11,5,3,28,1,0,1,0,Low
36,81940,715,15,10,8,4,30,0,1,0,1,Medium
37,116796,755,15,10,15,4,29,1,0,0,1,Medium
48,66476,596,14,10,7,1,31,1,0,0,1,Low
61,449499,630,15,11,14,8,52,0,0,0,1,Low
31,162841,638,24,9,9,3,29,1,1,0,0,Medium
25,334422,597,16,15,10,5,42,0,0,0,0,Low
40,208066,611,20,19,13,1,25,1,0,0,0,Medium
49,486114,354,25,15,14,1,31,0,1,1,0,Medium
42,307778,833,27,14,12,6,55,0,0,0,0,Medium
68,266107,404,17,8,6,0,29,0,1,0,1,Medium
35,156259,474,11,8,7,2,25,1,0,0,0,Low
54,434181,593,31,17,14,2,47,0,1,1,1,Medium
69,450782,674,25,17,11,5,56,0,0,0,0,Medium
31,344340,749,26,17,11,4,51,0,1,1,1,High
40,390823,744,27,15,13,2,54,1,1,0,0,High
51,209357,359,6,11,2,1,31,0,1,0,1,Low
43,423005,691,28,17,5,3,50,0,1,1,0,Medium
24,216571,689,16,16,3,4,55,1,1,1,0,Medium
58,49420,511,9,6,5,2,17,0,0,0,0,Low
62,186308,834,14,9,6,0,35,1,1,0,1,Medium
39,298362,539,22,15,6,3,45,0,1,1,0,Medium
32,154283,787,15,10,9,0,37,1,0,0,0,Medium
69,473108,421,22,14,6,4,43,0,1,0,0,Medium
23,235103,552,15,7,11,7,21,0,1,1,0,Medium
33,260461,440,11,7,7,4,36,1,0,1,0,Medium
27,94057,751,12,14,9,0,28,0,1,0,0,Low
64,370753,452,26,19,12,3,37,0,0,0,0,Low
61,237979,607,18,9,8,0,29,1,0,1,1,Medium
65,244202,616,17,14,12,6,32,1,0,0,0,Medium
50,172298,828,10,14,11,3,40,1,1,1,1,High
51,153108,595,19,10,8,2,22,0,1,0,0,Medium
23,475487,644,21,15,19,6,43,0,0,0,1,Medium
30,302190,581,20,11,8,4,28,0,0,1,1,Medium
68,276027,507,22,14,11,1,26,0,1,0,1,Medium
23,409606,395,19,9,11,2,39,1,0,1,0,Medium
50,401489,751,21,20,13,6,58,1,1,0,1,High
54,67117,672,20,7,2,2,30,1,1,0,1,Medium
31,159980,372,5,5,7,1,25,0,0,0,1,Low
55,428181,632,28,15,12,5,44,1,1,0,1,High
65,482694,692,24,17,15,6,45,0,1,1,1,High
29,239944,405,14,6,8,4,26,1,0,0,0,Medium
58,218349,400,13,10,3,1,32,1,0,0,0,Low
54,246451,658,12,7,8,0,27,0,0,0,1,Medium
68,482829,628,34,9,11,4,39,1,0,0,1,Medium
27,47373,694,16,11,6,0,25,0,1,0,0,Low
65,75452,334,12,6,4,3,13,0,0,0,1,Low
61,211161,456,15,8,11,1,20,1,1,1,0,Medium
66,36654,572,9,6,5,1,24,0,1,0,0,Low
40,454496,695,25,13,11,4,62,1,1,1,0,Medium
53,217213,506,20,11,8,1,25,0,0,0,0,Low
48,153319,605,15,13,8,1,34,0,0,0,0,Low
22,397790,835,21,15,14,4,52,0,1,1,0,Medium
64,249015,761,13,18,9,6,34,0,1,1,1,Medium
54,491110,551,22,14,12,8,46,0,0,0,1,Low
61,318727,566,23,11,7,3,51,1,0,0,0,Medium
53,279105,508,25,10,13,5,48,0,1,0,1,Medium
26,124242,838,15,13,9,4,35,1,1,0,1,High
38,429576,802,29,11,14,6,52,1,0,0,0,Medium
29,83968,813,24,10,9,4,34,0,1,0,1,Medium
63,164815,447,17,8,5,1,30,0,1,0,1,Low
55,430375,382,25,16,17,9,40,0,0,0,0,Low
30,193223,341,10,5,9,4,23,0,0,1,0,Low
44,161590,455,11,11,7,3,17,0,0,1,0,Low
56,308796,752,22,17,8,1,43,0,1,1,0,Medium
28,143114,583,12,8,11,6,28,0,0,0,1,Low
36,275615,487,17,5,9,2,37,0,1,0,0,Medium
41,281204,773,26,12,10,2,31,0,1,0,0,Medium
46,494227,806,21,18,20,2,46,0,1,1,1,High
24,394633,432,20,16,14,1,28,0,0,0,0,Medium
67,264537,570,16,13,4,1,27,1,1,0,0,Medium
45,203420,372,8,8,11,6,23,0,0,1,1,Low
55,236494,735,22,17,12,3,37,0,0,0,1,Medium
67,107001,592,11,11,5,4,27,0,1,1,1,Medium
43,416413,736,24,12,11,3,51,1,1,1,0,High
32,106757,359,9,11,4,2,21,0,1,0,1,Low
69,54395,626,12,11,9,2,29,0,0,0,0,Low
29,163407,481,13,15,3,1,30,1,0,0,0,Medium
60,131978,733,18,10,7,6,40,1,1,1,0,Medium
64,493328,818,34,16,15,8,51,1,1,1,1,High
56,274348,382,15,13,4,1,35,0,1,0,1,Medium
67,161572,327,14,9,5,3,32,0,0,0,1,Low
59,154541,565,16,9,8,3,25,0,0,0,0,Low
29,253283,582,18,11,4,5,31,0,0,1,0,Medium
58,300227,696,21,13,10,4,47,1,1,0,0,Medium
48,398742,682,25,19,17,5,52,1,0,1,0,Medium
49,242328,618,23,13,6,2,43,0,1,0,0,Medium
61,428759,492,29,10,9,4,41,1,1,1,1,Medium
55,492028,526,30,17,15,6,52,0,0,1,0,Medium
53,213309,750,19,14,7,3,42,1,0,0,1,Medium
36,388315,481,17,12,9,4,32,0,1,1,1,Medium
65,150423,626,13,5,7,6,32,0,1,1,0,Medium
38,250788,502,13,9,6,2,33,1,0,1,1,Medium
54,36613,701,19,11,7,1,25,1,0,0,1,Low
68,402177,771,24,21,14,4,61,0,1,1,0,Medium
67,227935,478,14,10,4,0,43,0,1,1,1,Medium
37,463756,317,20,14,9,2,47,0,0,0,1,Low
50,368346,762,21,13,14,6,34,0,0,1,1,Medium
30,449471,845,29,16,13,5,69,1,0,1,1,High
54,115666,702,13,18,8,1,36,1,1,1,0,Medium
50,52068,692,12,12,6,2,25,1,0,0,0,Low
34,341201,599,26,15,12,3,39,1,1,1,0,Medium
42,311090,650,18,12,16,4,37,0,1,1,1,Medium
42,181619,486,8,6,11,2,30,0,1,0,1,Low
26,115237,646,13,15,6,2,33,0,0,1,0,Low
31,297913,708,26,16,16,1,39,0,0,1,0,Medium
27,185955,370,17,12,5,0,25,1,0,1,0,Medium
34,91340,626,16,9,8,3,31,0,1,0,0,Low
22,109199,511,9,9,7,0,22,0,0,0,0,Low
41,134222,608,9,12,6,4,29,1,1,0,1,Medium
68,263931,407,19,9,7,6,29,0,0,1,1,Medium
67,196234,476,17,9,5,5,43,1,1,0,1,Medium
29,63434,726,24,8,8,3,34,1,1,0,1,Medium
31,314246,830,32,16,20,5,40,1,0,0,1,High
30,51536,717,13,4,7,2,29,1,0,0,0,Low
62,238963,547,16,12,7,4,41,1,0,0,0,Low
24,228842,508,15,11,9,1,36,0,0,0,1,Medium
32,134639,515,14,7,13,2,25,0,1,0,0,Low
33,473604,737,38,12,12,4,57,0,1,0,0,Medium
31,80775,610,11,15,8,1,24,0,0,0,0,Low
46,61147,682,13,9,10,5,26,1,0,0,0,Low
46,342670,570,24,15,10,5,41,1,0,0,1,Medium
32,184731,420,13,13,7,4,23,0,0,1,0,Low
57,270879,706,24,15,11,4,36,1,0,0,1,Medium
60,134663,544,11,9,9,5,30,0,1,0,1,Medium
47,243168,365,11,10,5,4,28,1,0,1,1,Medium
35,404324,527,23,18,12,6,43,0,0,0,1,Low
60,416377,436,21,16,7,1,30,0,1,1,1,Medium
61,53088,493,12,8,5,5,18,0,0,0,0,Low
22,98464,788,16,14,9,4,32,0,1,1,1,Medium
25,398065,653,28,13,11,3,38,0,1,0,0,Medium
51,352142,456,10,15,13,1,32,0,1,0,1,Medium
33,332526,775,20,20,10,7,47,0,1,0,0,Medium
56,320328,315,12,10,9,4,34,0,1,0,1,Medium
34,181171,377,13,8,10,2,31,0,0,0,1,Low
52,493026,351,22,10,7,4,34,0,0,0,1,Medium
59,251578,813,20,17,9,5,45,0,1,0,0,Medium
64,252352,803,27,15,13,3,62,0,0,0,1,Medium
44,67739,360,8,2,5,3,15,1,0,1,0,Low
25,420081,431,18,11,10,5,44,0,0,1,1,Low
37,169461,681,17,12,16,0,32,0,1,0,1,Medium
28,47352,842,15,11,10,1,33,0,0,0,0,Low
43,156788,709,11,16,3,3,31,0,1,1,0,Medium
50,409987,454,23,12,15,4,50,1,0,0,0,Medium
32,444364,350,18,10,8,0,34,0,1,1,0,Medium
54,61828,394,6,8,5,0,17,0,1,0,0,Low
50,98040,822,9,10,5,1,29,0,1,1,1,Medium
60,480011,823,28,22,11,4,73,1,1,1,1,High
33,481836,654,26,21,11,1,66,0,1,1,0,Medium
28,386423,344,18,14,13,5,34,1,1,1,0,Medium
60,124430,504,9,10,3,2,25,1,0,0,0,Low
63,257603,730,14,13,5,3,48,1,1,0,1,High
69,480330,555,15,14,14,2,47,0,1,0,0,Medium
47,463927,547,21,14,15,8,45,0,0,0,1,Medium
61,145957,832,16,15,11,5,41,0,1,0,0,Medium
30,47748,340,7,5,2,1,15,0,1,0,0,Low
62,118636,758,23,9,7,6,28,1,1,1,0,Medium
55,194763,576,21,10,10,2,42,0,1,1,1,Medium
66,145158,494,10,3,7,3,30,0,1,1,1,Low
34,249589,370,16,7,7,3,31,0,0,0,1,Low
57,226354,569,12,11,9,1,39,0,1,0,0,Medium
46,259316,634,14,12,11,4,35,1,0,1,0,Medium
45,221432,607,18,9,8,3,27,0,1,0,0,Medium
65,302390,726,12,11,17,4,40,1,0,1,0,Medium
38,271851,498,22,8,8,5,29,1,0,0,0,Low
23,89395,375,9,5,3,2,18,1,0,0,0,Low
34,193558,824,14,25,9,6,42,0,1,0,0,Medium
52,453556,529,17,21,14,4,41,0,1,1,1,Medium
50,342444,384,24,8,7,1,40,1,1,1,1,High
49,426302,461,19,8,14,6,50,0,0,0,0,Low
48,252143,696,23,19,2,4,43,1,1,0,0,Medium
36,292113,670,15,9,6,1,30,1,0,1,0,Medium
52,307004,514,18,13,8,5,26,0,0,1,1,Medium
61,47013,300,5,6,6,2,12,0,1,0,1,Low
36,430623,676,28,16,13,5,50,1,1,0,0,Medium
54,63542,711,13,7,5,1,32,0,1,0,1,Low
41,54935,499,16,7,6,1,16,0,0,0,0,Low
63,79079,482,9,6,8,2,22,1,0,0,0,Low
33,64111,709,21,7,14,0,24,0,0,0,0,Low
58,348694,697,19,8,10,2,44,1,0,0,1,Medium
30,236769,515,19,6,12,2,35,0,0,0,0,Low
44,248008,648,23,17,7,3,35,1,1,0,1,Medium
29,369099,340,12,5,6,3,34,1,0,0,0,Low
53,70565,302,10,5,2,2,13,1,0,1,1,Low
69,49283,393,13,5,7,0,15,1,1,0,1,Medium
35,358614,358,22,6,8,1,29,0,1,1,0,Medium
48,261362,706,23,11,10,0,38,0,1,0,1,Medium
46,116916,317,7,7,9,0,30,1,0,1,0,Medium
34,109552,793,26,6,9,4,36,1,0,0,1,Medium
42,68233,807,14,10,10,4,27,0,1,1,0,Medium
66,314839,631,16,13,12,4,31,1,1,0,1,Medium
52,156440,468,11,3,4,3,28,0,0,1,1,Low
58,203806,505,16,5,8,1,35,1,1,0,0,Medium
69,373401,820,29,17,11,1,39,1,1,0,1,High
64,293649,804,12,14,13,3,43,0,1,0,1,High
26,428579,645,20,14,7,2,51,1,0,0,1,Medium
34,471924,603,32,16,18,5,54,0,0,0,1,Medium
49,335758,414,28,16,12,2,37,0,0,0,1,Low
64,31010,386,10,10,6,1,13,0,1,0,0,Low
46,274300,394,21,11,8,5,27,1,0,0,0,Medium
56,160560,727,22,13,4,4,33,1,1,0,1,Medium
68,180933,749,14,11,12,5,16,1,0,0,0,Medium
60,447341,840,23,12,25,5,51,1,1,1,0,High
28,285182,301,13,9,12,2,22,0,0,0,0,Low
59,170441,377,10,7,4,1,22,1,1,0,1,Medium
53,361537,623,24,15,8,2,39,1,1,0,1,Medium
24,187743,397,17,5,5,2,24,0,0,0,1,Low
66,498616,409,14,13,10,6,31,1,0,0,1,Medium
60,94512,756,15,11,4,3,25,0,1,0,0,Medium
58,128026,787,17,9,8,5,48,0,1,0,1,Medium
43,105656,670,13,10,13,1,30,1,0,0,1,Low
29,246831,636,16,12,6,3,47,0,0,1,0,Low
38,389830,321,29,10,11,3,32,0,0,0,1,Medium
48,205210,604,18,12,3,1,34,0,1,0,0,Medium
54,214492,571,12,10,11,1,34,0,0,1,0,Low
67,491305,789,29,20,21,5,51,0,0,0,1,Medium
38,307633,745,20,18,14,3,46,0,1,0,1,Medium
63,89789,577,14,9,3,4,27,1,1,0,1,Medium
33,99925,676,13,7,8,1,31,1,0,1,0,Low
69,341847,531,26,9,8,4,38,1,1,0,1,Medium
67,106625,725,13,9,12,2,28,0,1,0,0,Medium
48,399679,354,15,10,12,3,39,1,1,1,0,Medium
69,281518,740,18,20,9,3,49,1,0,0,1,Medium
29,219300,333,13,9,10,0,21,1,1,0,0,Medium
44,33051,628,18,12,11,4,25,0,0,0,0,Low
63,199162,753,23,15,6,2,36,1,0,0,1,Medium
50,58805,687,13,11,6,3,21,0,1,1,1,Medium
41,124978,729,19,10,7,1,35,1,1,1,1,Medium
37,336701,775,20,13,13,3,48,1,0,0,1,Medium
38,425771,424,23,10,11,5,49,0,1,1,1,Medium
37,80241,822,13,13,6,3,34,1,0,0,1,Medium
40,157838,781,16,14,12,2,30,1,1,1,0,High
29,95994,616,9,7,6,7,27,0,0,1,0,Low
59,406149,421,11,13,7,5,37,0,1,0,0,Low
59,308210,846,23,17,11,4,49,1,1,0,0,High
50,165793,612,15,11,5,3,36,1,1,0,0,Medium
62,370126,786,17,21,13,2,39,1,1,1,0,High
57,298448,311,15,8,16,2,26,0,0,0,1,Low
47,272941,424,18,9,5,3,25,0,1,0,1,Medium
52,72967,376,10,5,6,1,22,0,0,0,0,Low
65,261296,535,16,7,12,1,39,1,1,0,0,Medium
33,370907,553,25,15,12,2,43,0,0,1,1,Medium
38,332606,705,28,16,15,4,38,0,1,1,0,Medium
36,412500,542,29,15,7,6,41,0,0,1,0,Medium
30,101834,760,14,16,5,1,26,0,0,1,0,Low
60,403167,576,26,9,9,5,42,0,1,0,0,Medium
63,473371,768,22,24,13,5,56,1,0,0,1,Medium
69,147771,519,12,8,7,3,27,0,0,0,1,Low
33,105842,524,16,6,8,5,23,1,1,0,0,Medium
53,32589,400,9,6,1,2,10,0,0,0,0,Low
46,417167,806,30,16,7,7,40,0,1,1,1,Medium
60,460294,630,18,12,12,7,53,1,0,1,1,Medium
39,261617,536,16,22,7,3,39,0,0,1,1,Medium
36,84918,638,19,11,7,4,27,1,1,0,1,Medium
53,436817,805,32,27,12,2,67,0,0,0,1,Medium
27,37711,464,6,2,7,2,14,0,0,1,0,Low
